Node, Score
4942, 2
4950, 2
4960, 2
4961, 2
4962, 2
4969, 2
4976, 2
4986, 2
4981, 2
4999, 2
5002, 2
5003, 2
5007, 2
5890, 2
5019, 2
5020, 2
5023, 2
5024, 2
5036, 2
5040, 2
5035, 2
5049, 2
5043, 2
5047, 2
5124, 2
5068, 2
5069, 2
5058, 2
5059, 2
5060, 2
5061, 2
5064, 2
5065, 2
5070, 2
5078, 2
5086, 2
5103, 2
5100, 2
5104, 2
5127, 2
5110, 2
5112, 2
5130, 2
5135, 2
5136, 2
5149, 2
5150, 2
5153, 2
5161, 2
5158, 2
5180, 2
5185, 2
5186, 2
5197, 2
5200, 2
5201, 2
5208, 2
5222, 2
5240, 2
5244, 2
5254, 2
5256, 2
5251, 2
5249, 2
5261, 2
5345, 2
5268, 2
5279, 2
5276, 2
5278, 2
5274, 2
5287, 2
5291, 2
5285, 2
5298, 2
5307, 2
5309, 2
5314, 2
5316, 2
5319, 2
5320, 2
5327, 2
5329, 2
5333, 2
5347, 2
5353, 2
5350, 2
5362, 2
5363, 2
5383, 2
5367, 2
5377, 2
5379, 2
5388, 2
5398, 2
5401, 2
5409, 2
5955, 2
5415, 2
5419, 2
5429, 2
5440, 2
5443, 2
5451, 2
5460, 2
5461, 2
5479, 2
5499, 2
5503, 2
5514, 2
5515, 2
5881, 2
5527, 2
5531, 2
5530, 2
5545, 2
5672, 2
5552, 2
5568, 2
5556, 2
5573, 2
5576, 2
5585, 2
5590, 2
5593, 2
5604, 2
5608, 2
5611, 2
5618, 2
5619, 2
5635, 2
5644, 2
5647, 2
5649, 2
5652, 2
5671, 2
5678, 2
5675, 2
5683, 2
5684, 2
5686, 2
5687, 2
5700, 2
5698, 2
5710, 2
5709, 2
5716, 2
5718, 2
5720, 2
5723, 2
5726, 2
5727, 2
5733, 2
5746, 2
5731, 2
5757, 2
5748, 2
5750, 2
5752, 2
5754, 2
5660, 2
5669, 2
5781, 2
5782, 2
5800, 2
5811, 2
5882, 2
5843, 2
5847, 2
5854, 2
5860, 2
5864, 2
5867, 2
5903, 2
5537, 2
5870, 2
5874, 2
5875, 2
5877, 2
5879, 2
5885, 2
5905, 2
5911, 2
5919, 2
5927, 2
5952, 2
5956, 2
5967, 2
5965, 2
5982, 2
5985, 2
5992, 2
5994, 2
5998, 2
6004, 2
6059, 2
6024, 2
6025, 2
6016, 2
6027, 2
6030, 2
6033, 2
6045, 2
6055, 2
6064, 2
6065, 2
6072, 2
6074, 2
6077, 2
6084, 2
6085, 2
6091, 2
6116, 2
6124, 2
6126, 2
6128, 2
6129, 2
6134, 2
6158, 2
6160, 2
6166, 2
6150, 2
6169, 2
6172, 2
6174, 2
6178, 2
6180, 2
6280, 2
6196, 2
6187, 2
6216, 2
6221, 2
6222, 2
6226, 2
6235, 2
6289, 2
6263, 2
6275, 2
6286, 2
6287, 2
6298, 2
6299, 2
0, 1
1, 1
1895, 1
1899, 1
1902, 1
665, 1
852, 1
1786, 1
13, 1
16, 1
20, 1
3619, 1
1908, 1
1910, 1
1702, 1
23, 1
26, 1
28, 1
32, 1
1624, 1
1836, 1
1913, 1
870, 1
3637, 1
1199, 1
1701, 1
1703, 1
33, 1
34, 1
37, 1
39, 1
41, 1
42, 1
725, 1
2007, 1
2170, 1
1925, 1
1926, 1
1931, 1
1932, 1
1936, 1
46, 1
47, 1
48, 1
54, 1
3999, 1
55, 1
61, 1
1938, 1
1939, 1
1941, 1
1944, 1
1993, 1
1994, 1
1998, 1
1959, 1
1963, 1
1977, 1
1978, 1
1981, 1
91, 1
102, 1
1951, 1
69, 1
70, 1
72, 1
73, 1
2222, 1
3332, 1
3769, 1
1970, 1
1971, 1
1976, 1
1968, 1
76, 1
79, 1
83, 1
85, 1
2203, 1
1988, 1
1990, 1
2000, 1
88, 1
93, 1
2011, 1
2012, 1
99, 1
1041, 1
2019, 1
2038, 1
2040, 1
2041, 1
112, 1
115, 1
2029, 1
2030, 1
1419, 1
1670, 1
1846, 1
2045, 1
2047, 1
2049, 1
2050, 1
2051, 1
120, 1
1451, 1
2057, 1
2061, 1
2073, 1
696, 1
2078, 1
2080, 1
130, 1
135, 1
138, 1
140, 1
2092, 1
2093, 1
1193, 1
1531, 1
2085, 1
2087, 1
786, 1
2099, 1
2100, 1
2101, 1
4945, 1
1096, 1
2091, 1
150, 1
5048, 1
5940, 1
151, 1
154, 1
2108, 1
2109, 1
162, 1
166, 1
172, 1
2123, 1
2124, 1
818, 1
2117, 1
2122, 1
2129, 1
1489, 1
185, 1
2367, 1
2370, 1
2371, 1
195, 1
196, 1
2389, 1
2391, 1
2135, 1
2136, 1
2139, 1
2141, 1
2144, 1
2146, 1
197, 1
201, 1
205, 1
206, 1
2148, 1
2157, 1
2160, 1
209, 1
210, 1
213, 1
214, 1
215, 1
217, 1
2429, 1
621, 1
1358, 1
2165, 1
218, 1
223, 1
226, 1
1343, 1
2179, 1
1114, 1
2172, 1
229, 1
232, 1
234, 1
2217, 1
2219, 1
236, 1
242, 1
245, 1
2181, 1
2182, 1
2187, 1
2191, 1
2197, 1
2199, 1
918, 1
1389, 1
4181, 1
1475, 1
2211, 1
2212, 1
2213, 1
2216, 1
254, 1
257, 1
1301, 1
1302, 1
1303, 1
1304, 1
1306, 1
268, 1
269, 1
2229, 1
2230, 1
2231, 1
2233, 1
272, 1
274, 1
278, 1
282, 1
284, 1
287, 1
318, 1
838, 1
1891, 1
2236, 1
2238, 1
712, 1
955, 1
2245, 1
290, 1
291, 1
293, 1
294, 1
299, 1
443, 1
1704, 1
303, 1
308, 1
2519, 1
1095, 1
1850, 1
2264, 1
2265, 1
315, 1
317, 1
323, 1
325, 1
329, 1
330, 1
568, 1
1507, 1
2271, 1
2279, 1
2282, 1
2284, 1
2274, 1
331, 1
333, 1
336, 1
337, 1
339, 1
843, 1
2285, 1
3590, 1
364, 1
342, 1
347, 1
348, 1
349, 1
862, 1
1805, 1
2305, 1
2307, 1
751, 1
930, 1
2292, 1
2293, 1
2294, 1
2297, 1
2328, 1
355, 1
358, 1
2311, 1
2312, 1
1334, 1
2337, 1
360, 1
362, 1
372, 1
377, 1
2315, 1
1231, 1
381, 1
384, 1
386, 1
387, 1
388, 1
2346, 1
2348, 1
2349, 1
1741, 1
2354, 1
951, 1
2358, 1
392, 1
396, 1
944, 1
2384, 1
977, 1
2374, 1
2379, 1
400, 1
401, 1
404, 1
406, 1
408, 1
409, 1
413, 1
416, 1
2532, 1
5502, 1
1019, 1
1002, 1
2436, 1
1541, 1
2470, 1
421, 1
2399, 1
2402, 1
2404, 1
2406, 1
2415, 1
429, 1
431, 1
433, 1
434, 1
436, 1
1415, 1
2417, 1
2418, 1
2419, 1
2421, 1
2422, 1
2427, 1
1370, 1
1824, 1
2433, 1
1090, 1
2445, 1
441, 1
448, 1
2492, 1
4781, 1
452, 1
454, 1
455, 1
2441, 1
461, 1
463, 1
464, 1
467, 1
2449, 1
469, 1
471, 1
476, 1
1491, 1
1492, 1
4207, 1
4830, 1
2481, 1
2483, 1
2484, 1
2485, 1
479, 1
480, 1
484, 1
486, 1
2452, 1
2453, 1
2454, 1
2457, 1
2460, 1
2463, 1
1764, 1
497, 1
2465, 1
499, 1
502, 1
504, 1
2490, 1
517, 1
522, 1
577, 1
581, 1
583, 1
1171, 1
2837, 1
4980, 1
528, 1
529, 1
571, 1
574, 1
1329, 1
2501, 1
2503, 1
1132, 1
537, 1
538, 1
539, 1
541, 1
542, 1
2506, 1
2507, 1
2508, 1
2509, 1
2514, 1
548, 1
549, 1
550, 1
551, 1
982, 1
1311, 1
2516, 1
2517, 1
4515, 1
562, 1
565, 1
569, 1
2521, 1
1353, 1
5237, 1
5238, 1
2526, 1
2527, 1
2528, 1
1682, 1
2533, 1
2541, 1
2542, 1
591, 1
593, 1
594, 1
595, 1
599, 1
601, 1
603, 1
1730, 1
2555, 1
608, 1
610, 1
611, 1
2558, 1
740, 1
2546, 1
2549, 1
2550, 1
624, 1
634, 1
6131, 1
746, 1
748, 1
638, 1
869, 1
874, 1
876, 1
877, 1
2564, 1
649, 1
655, 1
1326, 1
798, 1
1023, 1
2570, 1
2571, 1
2565, 1
656, 1
2577, 1
1350, 1
671, 1
679, 1
686, 1
687, 1
1841, 1
1844, 1
690, 1
851, 1
2632, 1
2588, 1
2591, 1
692, 1
2604, 1
2606, 1
1690, 1
1589, 1
2599, 1
1653, 1
704, 1
706, 1
2635, 1
2622, 1
2624, 1
1594, 1
1641, 1
2625, 1
2626, 1
2629, 1
4623, 1
1803, 1
2641, 1
2643, 1
709, 1
713, 1
2647, 1
716, 1
1313, 1
3654, 1
5137, 1
5138, 1
728, 1
730, 1
1435, 1
2684, 1
737, 1
738, 1
745, 1
2660, 1
2661, 1
1609, 1
2666, 1
2678, 1
2679, 1
2683, 1
2667, 1
2668, 1
2670, 1
2673, 1
817, 1
1417, 1
2674, 1
2677, 1
761, 1
2712, 1
2688, 1
768, 1
773, 1
1689, 1
2699, 1
1618, 1
1863, 1
2700, 1
2701, 1
2702, 1
2704, 1
2705, 1
775, 1
777, 1
783, 1
784, 1
2714, 1
2715, 1
2717, 1
2718, 1
791, 1
794, 1
795, 1
801, 1
2727, 1
806, 1
810, 1
811, 1
816, 1
2732, 1
2733, 1
4695, 1
4878, 1
1223, 1
1873, 1
2734, 1
2737, 1
830, 1
832, 1
836, 1
841, 1
845, 1
847, 1
938, 1
2749, 1
857, 1
1707, 1
863, 1
865, 1
867, 1
1775, 1
2743, 1
2745, 1
2747, 1
1408, 1
2769, 1
2770, 1
1145, 1
1146, 1
1148, 1
1153, 1
2754, 1
1655, 1
880, 1
885, 1
2772, 1
2774, 1
888, 1
889, 1
2775, 1
2777, 1
2951, 1
896, 1
899, 1
904, 1
905, 1
1272, 1
2780, 1
2783, 1
2791, 1
2793, 1
2796, 1
2807, 1
2808, 1
2786, 1
2800, 1
2801, 1
1213, 1
2818, 1
2816, 1
2821, 1
931, 1
945, 1
4411, 1
1661, 1
2835, 1
2827, 1
954, 1
963, 1
966, 1
1778, 1
1780, 1
1781, 1
1784, 1
1124, 1
2854, 1
2844, 1
2848, 1
2850, 1
2873, 1
2874, 1
2859, 1
2860, 1
970, 1
973, 1
2866, 1
2867, 1
2869, 1
2880, 1
1319, 1
2885, 1
3030, 1
3031, 1
984, 1
985, 1
988, 1
990, 1
991, 1
2888, 1
2889, 1
2895, 1
2896, 1
992, 1
994, 1
997, 1
1536, 1
1735, 1
2900, 1
999, 1
1005, 1
1008, 1
2932, 1
2933, 1
2936, 1
1760, 1
2903, 1
2906, 1
1012, 1
1016, 1
2920, 1
2923, 1
2913, 1
2915, 1
2926, 1
2930, 1
1025, 1
1031, 1
3191, 1
3462, 1
5107, 1
5108, 1
2939, 1
1750, 1
2954, 1
1033, 1
1035, 1
1037, 1
1038, 1
2956, 1
2957, 1
2958, 1
2966, 1
1043, 1
1045, 1
4264, 1
1049, 1
1051, 1
1059, 1
1062, 1
2988, 1
2992, 1
2993, 1
2976, 1
1075, 1
1078, 1
1079, 1
1080, 1
1081, 1
2980, 1
2983, 1
1086, 1
2986, 1
3110, 1
1091, 1
1092, 1
1099, 1
1101, 1
1104, 1
1105, 1
1106, 1
1108, 1
1112, 1
1113, 1
1116, 1
3018, 1
3020, 1
3022, 1
1118, 1
1120, 1
2996, 1
2998, 1
2999, 1
1128, 1
1130, 1
1131, 1
3148, 1
1134, 1
1135, 1
1139, 1
1144, 1
3004, 1
3005, 1
3006, 1
3011, 1
1852, 1
1159, 1
3034, 1
3037, 1
3039, 1
3042, 1
1164, 1
1882, 1
4494, 1
4498, 1
4499, 1
3055, 1
3058, 1
1169, 1
3045, 1
3046, 1
1175, 1
1177, 1
1178, 1
3053, 1
1181, 1
1182, 1
1183, 1
1186, 1
1187, 1
1339, 1
1341, 1
1344, 1
5518, 1
5520, 1
1382, 1
3062, 1
1200, 1
1201, 1
1206, 1
3099, 1
3101, 1
3102, 1
3103, 1
3104, 1
3067, 1
3071, 1
3072, 1
3073, 1
3075, 1
3077, 1
1385, 1
1724, 1
1220, 1
1226, 1
3905, 1
5192, 1
5312, 1
3084, 1
3085, 1
3086, 1
3087, 1
1881, 1
3091, 1
3092, 1
3096, 1
1237, 1
1239, 1
1243, 1
3106, 1
3107, 1
1247, 1
1248, 1
1250, 1
3113, 1
3117, 1
1262, 1
1265, 1
3124, 1
1278, 1
1280, 1
1281, 1
1285, 1
3128, 1
3153, 1
3131, 1
3132, 1
3135, 1
3136, 1
1289, 1
1293, 1
3137, 1
3139, 1
3142, 1
3143, 1
1294, 1
1295, 1
1763, 1
1345, 1
3151, 1
1308, 1
1310, 1
1312, 1
3181, 1
3182, 1
3159, 1
3161, 1
3200, 1
3201, 1
3193, 1
3172, 1
3173, 1
3174, 1
3175, 1
3176, 1
3195, 1
3198, 1
3184, 1
3186, 1
3187, 1
3188, 1
1355, 1
1359, 1
3208, 1
3237, 1
3239, 1
1362, 1
1363, 1
1368, 1
3210, 1
3214, 1
1767, 1
3222, 1
1384, 1
1387, 1
1437, 1
3236, 1
3335, 1
5428, 1
5494, 1
5717, 1
3251, 1
3253, 1
3280, 1
1388, 1
1391, 1
1393, 1
3230, 1
3231, 1
3234, 1
3281, 1
3288, 1
1398, 1
3243, 1
3266, 1
3267, 1
3257, 1
1444, 1
3261, 1
1405, 1
3274, 1
3277, 1
3279, 1
1420, 1
1421, 1
3284, 1
3285, 1
3286, 1
3951, 1
1433, 1
3302, 1
3305, 1
3298, 1
3300, 1
5490, 1
1445, 1
1446, 1
1447, 1
1449, 1
1452, 1
1456, 1
3307, 1
3310, 1
1460, 1
1461, 1
1462, 1
1463, 1
1464, 1
1465, 1
1469, 1
1470, 1
3316, 1
1473, 1
3320, 1
1478, 1
1483, 1
3325, 1
1493, 1
1494, 1
1496, 1
1499, 1
1501, 1
3327, 1
1510, 1
1513, 1
1515, 1
3349, 1
1521, 1
1525, 1
1526, 1
1527, 1
3330, 1
3331, 1
3333, 1
1537, 1
4172, 1
5895, 1
6061, 1
6062, 1
1543, 1
1544, 1
3347, 1
3338, 1
1636, 1
3360, 1
3361, 1
1560, 1
1566, 1
3351, 1
3352, 1
3353, 1
1574, 1
1576, 1
3356, 1
3359, 1
1578, 1
1579, 1
1580, 1
1791, 1
1585, 1
1586, 1
3367, 1
3368, 1
1596, 1
1597, 1
1602, 1
1605, 1
1606, 1
1615, 1
1621, 1
1623, 1
1658, 1
1626, 1
3380, 1
3384, 1
1634, 1
1637, 1
1639, 1
1640, 1
3389, 1
3393, 1
3387, 1
1643, 1
3397, 1
1650, 1
1654, 1
3399, 1
3401, 1
3404, 1
3406, 1
1657, 1
1659, 1
1660, 1
1663, 1
3409, 1
3572, 1
1673, 1
3449, 1
3421, 1
3424, 1
3425, 1
3428, 1
3429, 1
3430, 1
3431, 1
3433, 1
3437, 1
1684, 1
1685, 1
1691, 1
3440, 1
3441, 1
3669, 1
1694, 1
3443, 1
3444, 1
3450, 1
3452, 1
3465, 1
3458, 1
3461, 1
3469, 1
3471, 1
3477, 1
3478, 1
3479, 1
3482, 1
1712, 1
3472, 1
3474, 1
3475, 1
1715, 1
1719, 1
1721, 1
1722, 1
1723, 1
3492, 1
3494, 1
5176, 1
1737, 1
1739, 1
1740, 1
1743, 1
1744, 1
3500, 1
3502, 1
3505, 1
3507, 1
3508, 1
3509, 1
3513, 1
3515, 1
3517, 1
1756, 1
3520, 1
3521, 1
3527, 1
1772, 1
1774, 1
3535, 1
1788, 1
3563, 1
3700, 1
3538, 1
3541, 1
1795, 1
1806, 1
1807, 1
1811, 1
3542, 1
3544, 1
3545, 1
3546, 1
3548, 1
3550, 1
1819, 1
3557, 1
3558, 1
3559, 1
3562, 1
1823, 1
1826, 1
1832, 1
3584, 1
1835, 1
1838, 1
1839, 1
3577, 1
3578, 1
3579, 1
3581, 1
3589, 1
1848, 1
3596, 1
3597, 1
3603, 1
3604, 1
1856, 1
1862, 1
3605, 1
3606, 1
3607, 1
3803, 1
3804, 1
3805, 1
1864, 1
1869, 1
3676, 1
3615, 1
1874, 1
1875, 1
3621, 1
1876, 1
1877, 1
1878, 1
1879, 1
3629, 1
3630, 1
3624, 1
3628, 1
3636, 1
3638, 1
3639, 1
3640, 1
3642, 1
3643, 1
3645, 1
3647, 1
3650, 1
3653, 1
3655, 1
3656, 1
3657, 1
3661, 1
3663, 1
3664, 1
3668, 1
3685, 1
3687, 1
3688, 1
3692, 1
3695, 1
3703, 1
3706, 1
3714, 1
3708, 1
3710, 1
3718, 1
3719, 1
3720, 1
3717, 1
3727, 1
3728, 1
3731, 1
3732, 1
3734, 1
3735, 1
3736, 1
3739, 1
3750, 1
3751, 1
3752, 1
3743, 1
3744, 1
3747, 1
3758, 1
3760, 1
3763, 1
5541, 1
3784, 1
3770, 1
3773, 1
3776, 1
3785, 1
3788, 1
3789, 1
3791, 1
3807, 1
3810, 1
3797, 1
3798, 1
5175, 1
3817, 1
3819, 1
3820, 1
3821, 1
3815, 1
3816, 1
3822, 1
3824, 1
3825, 1
3831, 1
3833, 1
3879, 1
3990, 1
3837, 1
3851, 1
3853, 1
3854, 1
3842, 1
3843, 1
3845, 1
3847, 1
3846, 1
3864, 1
3866, 1
3869, 1
3886, 1
3876, 1
3881, 1
3883, 1
3885, 1
3890, 1
3901, 1
3902, 1
3904, 1
3894, 1
3908, 1
3912, 1
3913, 1
5343, 1
5958, 1
5960, 1
3897, 1
3899, 1
3915, 1
3916, 1
3919, 1
3921, 1
5310, 1
3933, 1
3934, 1
3937, 1
3940, 1
3941, 1
3946, 1
3947, 1
3944, 1
4092, 1
5114, 1
3950, 1
4806, 1
6122, 1
3953, 1
3957, 1
3958, 1
3961, 1
3968, 1
3969, 1
3964, 1
3966, 1
3963, 1
3977, 1
3979, 1
3980, 1
3974, 1
3975, 1
3978, 1
3982, 1
3985, 1
3993, 1
4373, 1
5163, 1
4001, 1
4008, 1
4009, 1
4010, 1
4011, 1
4015, 1
4016, 1
4018, 1
4019, 1
4021, 1
4025, 1
4028, 1
4029, 1
4032, 1
4033, 1
4041, 1
4034, 1
4036, 1
4037, 1
4038, 1
6168, 1
4053, 1
4055, 1
4049, 1
4050, 1
4052, 1
4057, 1
4058, 1
4059, 1
4065, 1
4070, 1
4075, 1
4077, 1
4079, 1
4086, 1
4089, 1
4090, 1
4093, 1
4094, 1
4099, 1
4100, 1
4096, 1
4957, 1
4121, 1
4106, 1
4116, 1
4117, 1
4143, 1
4144, 1
4145, 1
4148, 1
4149, 1
4151, 1
4136, 1
4134, 1
4135, 1
4141, 1
4142, 1
4159, 1
5653, 1
5600, 1
4156, 1
4157, 1
4161, 1
4162, 1
4183, 1
4184, 1
4174, 1
4176, 1
4222, 1
4190, 1
4191, 1
4192, 1
4194, 1
4196, 1
4198, 1
4200, 1
4208, 1
4211, 1
4215, 1
4217, 1
4229, 1
4230, 1
4231, 1
4236, 1
4426, 1
5289, 1
5417, 1
4243, 1
4250, 1
4247, 1
4249, 1
5154, 1
5807, 1
4258, 1
4268, 1
4274, 1
4279, 1
4280, 1
4290, 1
4285, 1
4293, 1
4291, 1
4292, 1
4297, 1
4300, 1
4298, 1
4304, 1
4306, 1
4308, 1
4313, 1
4316, 1
4323, 1
5277, 1
5516, 1
4327, 1
4329, 1
4330, 1
4331, 1
4335, 1
4345, 1
4347, 1
4340, 1
4341, 1
4361, 1
4343, 1
4357, 1
4366, 1
4367, 1
4370, 1
4371, 1
4395, 1
4398, 1
4374, 1
4375, 1
4377, 1
4378, 1
4381, 1
4382, 1
4399, 1
4390, 1
5780, 1
4416, 1
4417, 1
4430, 1
4425, 1
4427, 1
4421, 1
4422, 1
4423, 1
4436, 1
4437, 1
4446, 1
4447, 1
4441, 1
4584, 1
4452, 1
4453, 1
4454, 1
5324, 1
5326, 1
4459, 1
4460, 1
4478, 1
4471, 1
4484, 1
4475, 1
4658, 1
4500, 1
4504, 1
4506, 1
4507, 1
4510, 1
4514, 1
4526, 1
4529, 1
4531, 1
4517, 1
4518, 1
4544, 1
4541, 1
4543, 1
6071, 1
4549, 1
4554, 1
4557, 1
4559, 1
4568, 1
4576, 1
4577, 1
4579, 1
4583, 1
4585, 1
4590, 1
4589, 1
4591, 1
4592, 1
4596, 1
4603, 1
4606, 1
4613, 1
4615, 1
4618, 1
4620, 1
4636, 1
4645, 1
4646, 1
4644, 1
5638, 1
6038, 1
4657, 1
4660, 1
4661, 1
4665, 1
4667, 1
4668, 1
4675, 1
4673, 1
4679, 1
4682, 1
4686, 1
4692, 1
4700, 1
4706, 1
4715, 1
4707, 1
4713, 1
4717, 1
4723, 1
4730, 1
4733, 1
4734, 1
4743, 1
4744, 1
4735, 1
4736, 1
4740, 1
4741, 1
4754, 1
4747, 1
4749, 1
4824, 1
4838, 1
4841, 1
4764, 1
4765, 1
4766, 1
4768, 1
4769, 1
4770, 1
4773, 1
4777, 1
4854, 1
4780, 1
4790, 1
4795, 1
4798, 1
4799, 1
4808, 1
4815, 1
4819, 1
4827, 1
4821, 1
4837, 1
4831, 1
4848, 1
4849, 1
4850, 1
4853, 1
4862, 1
4870, 1
4880, 1
4881, 1
4890, 1
4899, 1
4895, 1
4897, 1
4898, 1
4913, 1
4912, 1
4920, 1
4926, 1
4927, 1
4924, 1
4925, 1
5891, 1
5894, 1
4931, 1
5849, 1
5852, 1
5853, 1
4932, 1
4933, 1
4940, 1
4946, 1
4949, 1
4951, 1
4952, 1
4954, 1
4955, 1
5267, 1
5937, 1
5337, 1
4963, 1
4968, 1
4975, 1
4977, 1
4985, 1
4983, 1
4998, 1
4991, 1
4993, 1
4995, 1
4997, 1
5004, 1
5051, 1
5088, 1
5889, 1
5021, 1
5496, 1
6241, 1
6242, 1
5022, 1
5026, 1
5025, 1
5037, 1
5031, 1
5032, 1
5033, 1
5042, 1
5125, 1
5052, 1
5054, 1
5055, 1
5063, 1
5072, 1
5076, 1
5074, 1
5075, 1
5081, 1
5082, 1
5083, 1
5085, 1
5087, 1
5090, 1
5097, 1
5098, 1
5091, 1
5093, 1
5099, 1
5361, 1
5109, 1
5111, 1
5119, 1
5120, 1
5122, 1
5129, 1
5146, 1
5147, 1
5133, 1
5134, 1
5143, 1
5053, 1
5181, 1
5182, 1
5183, 1
5188, 1
5191, 1
5193, 1
5194, 1
5198, 1
5203, 1
5204, 1
5205, 1
5207, 1
5213, 1
5214, 1
5216, 1
5219, 1
5221, 1
5230, 1
5323, 1
5232, 1
5253, 1
5259, 1
5248, 1
5263, 1
5265, 1
5266, 1
5269, 1
5271, 1
5281, 1
5273, 1
5284, 1
5286, 1
5288, 1
5290, 1
5293, 1
5294, 1
5295, 1
5296, 1
5299, 1
5300, 1
5303, 1
5306, 1
5308, 1
5313, 1
5392, 1
5322, 1
5331, 1
5330, 1
5336, 1
5335, 1
5341, 1
5884, 1
5344, 1
5346, 1
5358, 1
5364, 1
5365, 1
5382, 1
5366, 1
5368, 1
5380, 1
5370, 1
5371, 1
5372, 1
5381, 1
5378, 1
5386, 1
5394, 1
5396, 1
5400, 1
5406, 1
5342, 1
5407, 1
5410, 1
5954, 1
5434, 1
5412, 1
5413, 1
5423, 1
5425, 1
5427, 1
5430, 1
5431, 1
5432, 1
5441, 1
5442, 1
5445, 1
5446, 1
5456, 1
5448, 1
5473, 1
5475, 1
5455, 1
5463, 1
5466, 1
5470, 1
5486, 1
5481, 1
5488, 1
5489, 1
5497, 1
5500, 1
5504, 1
5505, 1
5507, 1
5508, 1
5506, 1
5510, 1
5509, 1
5512, 1
5523, 1
5524, 1
5521, 1
5522, 1
5525, 1
5526, 1
5529, 1
5543, 1
5546, 1
5547, 1
5553, 1
5569, 1
5558, 1
5559, 1
5560, 1
5561, 1
5574, 1
5575, 1
5586, 1
5578, 1
5579, 1
5580, 1
5581, 1
5582, 1
5589, 1
5592, 1
5597, 1
5602, 1
5605, 1
5607, 1
5612, 1
5614, 1
5622, 1
5625, 1
5626, 1
5627, 1
5630, 1
5640, 1
5648, 1
5651, 1
5656, 1
5659, 1
5673, 1
5674, 1
5680, 1
5690, 1
5693, 1
5694, 1
5701, 1
5696, 1
5697, 1
5712, 1
5706, 1
5715, 1
5719, 1
5722, 1
5728, 1
5738, 1
5739, 1
5745, 1
5732, 1
5735, 1
5747, 1
5755, 1
5756, 1
5661, 1
5663, 1
5664, 1
5665, 1
5766, 1
5760, 1
5761, 1
5762, 1
5765, 1
5770, 1
5773, 1
5774, 1
5794, 1
5798, 1
5799, 1
5804, 1
5810, 1
5821, 1
5822, 1
5818, 1
5819, 1
5824, 1
5832, 1
5834, 1
5835, 1
5858, 1
5841, 1
5844, 1
5845, 1
5846, 1
5861, 1
5865, 1
5538, 1
5539, 1
6294, 1
5871, 1
5872, 1
5873, 1
5876, 1
5886, 1
5898, 1
5896, 1
5900, 1
5901, 1
5904, 1
5906, 1
5925, 1
5922, 1
5930, 1
5936, 1
5944, 1
5945, 1
5946, 1
5947, 1
5948, 1
5950, 1
5951, 1
5953, 1
5957, 1
5964, 1
5971, 1
6010, 1
6011, 1
5976, 1
5977, 1
5978, 1
5979, 1
5980, 1
5984, 1
5986, 1
5987, 1
5989, 1
5999, 1
6003, 1
6006, 1
6060, 1
6012, 1
6014, 1
6015, 1
6019, 1
6022, 1
6028, 1
6031, 1
6032, 1
6034, 1
6040, 1
6046, 1
6047, 1
6050, 1
6051, 1
6052, 1
6057, 1
6073, 1
6078, 1
6079, 1
6081, 1
6088, 1
6099, 1
6101, 1
6104, 1
6111, 1
6106, 1
6112, 1
6113, 1
6115, 1
6120, 1
6125, 1
6127, 1
6136, 1
6161, 1
6163, 1
6165, 1
6139, 1
6145, 1
6147, 1
6148, 1
6149, 1
6153, 1
6155, 1
6167, 1
6237, 1
6173, 1
6179, 1
6281, 1
6191, 1
6197, 1
6198, 1
6201, 1
6202, 1
6205, 1
6206, 1
6208, 1
6209, 1
6210, 1
6211, 1
6212, 1
6218, 1
6219, 1
6220, 1
6223, 1
6224, 1
6227, 1
6229, 1
6230, 1
6231, 1
6238, 1
6239, 1
6244, 1
6247, 1
6248, 1
6253, 1
6254, 1
6258, 1
6259, 1
6260, 1
6261, 1
6255, 1
6256, 1
6269, 1
6270, 1
6265, 1
6266, 1
6267, 1
6271, 1
6282, 1
6276, 1
6285, 1
6296, 1
6297, 1
6, 0
1394, 0
1907, 0
12, 0
2761, 0
1711, 0
1918, 0
1919, 0
1920, 0
1921, 0
22, 0
25, 0
27, 0
901, 0
1914, 0
1459, 0
1700, 0
36, 0
40, 0
1924, 0
1927, 0
1929, 0
1679, 0
1935, 0
44, 0
2893, 0
3998, 0
58, 0
60, 0
65, 0
1937, 0
1943, 0
907, 0
1995, 0
1961, 0
1962, 0
1982, 0
1952, 0
2003, 0
2006, 0
66, 0
68, 0
71, 0
472, 0
1123, 0
1955, 0
1958, 0
1337, 0
1964, 0
1965, 0
82, 0
84, 0
898, 0
1894, 0
1985, 0
87, 0
97, 0
2013, 0
243, 0
100, 0
103, 0
104, 0
2017, 0
2027, 0
2025, 0
2022, 0
324, 0
2037, 0
111, 0
116, 0
118, 0
1332, 0
2066, 0
2068, 0
2046, 0
2048, 0
510, 0
2052, 0
2053, 0
2056, 0
2076, 0
131, 0
137, 0
139, 0
1831, 0
2094, 0
2095, 0
2097, 0
2088, 0
1150, 0
2103, 0
4463, 0
1598, 0
3337, 0
153, 0
155, 0
156, 0
159, 0
160, 0
161, 0
165, 0
170, 0
1865, 0
2120, 0
5483, 0
2128, 0
1490, 0
2132, 0
181, 0
186, 0
187, 0
2365, 0
2369, 0
2372, 0
194, 0
1020, 0
2138, 0
2140, 0
2142, 0
2143, 0
2145, 0
200, 0
204, 0
207, 0
604, 0
2147, 0
2149, 0
2150, 0
714, 0
2152, 0
2153, 0
